id_viaje	id_taxista	distancia	duracion	cantidad_pasajeros
4048	739	5578	1342	1
4049	85	5654	1221	2
4050	427	1911	732	2
4051	295	4500	1266	2
4052	2	3079	807	2
4053	114	3091	807	1
4054	192	1868	604	1
4055	467	2300	998	2
4056	1029	6483	1352	1
4057	427	3404	914	1
4058	679	5779	1051	2
4059	1019	4417	1060	2
4060	987	2684	538	1
4061	88	5054	1226	1
4062	850	1462	570	1
4063	625	2603	649	1
4064	306	3119	985	1
4065	490	7777	1398	2
4066	679	2554	458	3
4067	576	3588	911	1
4068	278	2191	606	1
4069	1027	5839	1465	2
4070	103	1807	497	1
4071	987	5370	1066	3
4072	541	4729	1121	1
4073	616	3307	922	1
4074	397	1278	279	1
4075	395	6411	689	1
4076	692	7564	1606	1
4077	105	1139	391	1
4078	165	7131	1384	2
4079	278	5110	1290	1
4080	115	2540	735	2
4081	427	3178	869	1
4082	24	6262	1169	1
4083	762	28601	2553	1
4084	6	9021	2345	1
4085	85	7031	1702	2
4086	467	9379	1451	2
4087	814	8151	1932	1
4088	1029	4060	928	3
4089	233	1785	437	2
4090	340	4078	535	3
4091	317	2165	746	1
4092	589	4112	1385	1
4093	115	5378	1242	1
4094	123	6126	1439	1
4095	8	7236	1452	1
4096	165	2595	1064	1
4097	93	1622	490	1
4098	233	5779	1466	1
4099	589	3018	504	1
4100	257	2476	688	1
4101	496	5911	1483	2
4102	692	1381	585	1
4103	163	3266	837	2
4104	762	1419	393	1
4105	518	9130	1980	1
4106	937	2918	952	2
4107	779	3121	764	2
4108	786	3036	802	2
4109	262	5542	1349	1
4110	295	890	213	1
4111	95	3573	1027	2
4112	325	6899	1431	1
4113	578	6555	1480	2
4114	163	1301	566	1
4115	265	4097	1094	1
4116	4	1367	399	3
4117	378	2796	539	1
4118	818	1047	257	1
4119	359	1403	345	2
4120	828	1451	495	1
4121	405	7243	1652	1
4122	818	5373	885	2
4123	359	8499	1947	1
4124	759	1779	367	1
4125	174	6310	1304	3
4126	828	5550	1588	2
4127	881	5420	1438	1
4128	677	7136	1539	1
4129	905	2073	698	4
4130	42	3151	939	2
4131	2	3943	958	3
4132	741	4298	1148	1
4133	1044	1504	485	1
4134	857	1103	308	1
4135	881	3176	945	1
4136	23	3924	971	1
4137	426	4368	927	1
4138	550	9749	1599	1
4139	465	5871	1269	2
4140	666	835	956	1
4141	958	1574	1475	1
4142	329	4184	1218	2
4143	359	10848	1375	3
4144	855	1761	486	1
4145	1002	8573	1772	1
4146	895	4544	1271	1
4147	717	8419	1891	1
4148	426	1586	422	1
4149	747	5913	1406	2
4150	378	1766	1512	2
4151	313	5054	1357	1
4152	762	1333	428	2
4153	492	6738	1221	1
4154	813	4280	817	1
4155	369	7015	1615	4
4156	835	5485	1040	1
4157	362	4403	1274	2
4158	883	7330	1427	1
4159	1022	1935	474	1
4160	717	1848	537	1
4161	256	5143	983	1
4162	492	4569	1220	2
4163	586	2085	703	1
4164	298	3947	934	2
4165	514	2966	782	1
4166	381	2403	537	1
4167	762	5226	1246	1
4168	458	736	223	1
4169	91	5278	1262	1
4170	144	7821	1420	1
4171	6	3222	676	1
4172	514	1351	357	1
4173	446	1118	499	2
4174	752	22	819	3
4175	164	1838	458	3
4176	460	1701	690	1
4177	8	2830	663	1
4178	125	2768	622	1
4179	469	3868	381	2
4180	164	900	375	1
4181	1	3666	993	1
4182	474	1484	622	1
4183	362	2360	612	2
4184	8	6384	1522	2
4185	943	12279	1422	1
4186	471	5826	1086	1
4187	1022	6440	1546	2
4188	442	6042	1231	1
4189	227	10411	2294	1
4190	490	455	741	1
4191	220	1527	651	2
4192	888	4569	1032	1
4193	641	1235	317	1
4194	460	1255	413	1
4195	125	5023	1329	1
4196	641	7016	1534	4
4197	803	3736	970	3
4198	362	1500	399	1
4199	433	2239	657	4
4200	902	5677	1453	1
4201	295	2919	698	2
4202	762	4390	323	1
4203	91	1741	399	1
4204	482	1215	442	1
4205	194	1685	516	1
4206	987	4245	1130	1
4207	857	1515	459	2
4208	541	4157	924	1
4209	200	1876	594	1
4210	295	4524	1290	1
4211	227	8585	1659	2
4212	369	4274	890	1
4213	381	4198	1189	1
4214	469	2032	442	1
4215	815	7324	1473	1
4216	721	7440	1131	3
4217	559	3202	817	1
4218	706	5412	1375	1
4219	710	5202	1334	1
4220	125	2698	684	4
4221	815	5060	1059	1
4222	105	115	1700	1
4223	665	4	666	1
4224	37	2120	567	2
4225	524	2245	671	1
4226	114	8453	222	1
4227	594	10046	1785	2
4228	717	988	360	1
4229	120	1883	616	2
4230	1019	2526	572	2
4231	442	2763	808	1
4232	721	414	104	4
4233	614	2679	886	2
4234	269	2527	635	2
4235	541	7511	1416	2
4236	987	4813	1044	2
4237	829	1222	374	1
4238	353	1158	329	1
4239	713	6024	1044	1
4240	298	7355	1608	2
4241	163	343	132	1
4242	559	5536	1442	1
4243	1003	3124	648	2
4244	1019	4642	732	1
4245	721	4174	993	1
4246	147	750	329	1
4247	2	2252	659	2
4248	881	1425	333	2
4249	20	4087	886	2
4250	163	6823	1313	4
4251	803	3260	982	1
4252	719	1442	426	4
4253	469	4603	1787	1
4254	442	6012	1203	2
4255	815	3378	813	3
4256	490	314	837	1
4257	1019	2526	763	1
4258	93	1688	434	1
4259	427	2737	774	1
4260	713	3329	893	2
4261	6	2135	529	2
4262	163	3009	822	2
4263	586	8389	1821	1
4264	387	3277	895	2
4265	147	4940	1244	4
4266	316	2259	539	1
4267	467	2670	684	2
4268	956	2121	425	1
4269	706	7296	1664	2
4270	409	3735	849	2
4271	902	3769	701	1
4272	559	3834	1076	3
4273	387	3276	938	2
4274	120	4913	1202	2
4275	81	7914	1803	1
4276	552	4188	994	2
4277	719	2945	681	2
4278	165	623	276	2
4279	437	8569	1926	2
4280	594	3944	830	2
4281	353	3982	422	2
4282	803	2912	851	2
4283	24	1214	528	1
4284	8	620	243	1
4285	638	2458	760	1
4286	8	2791	806	2
4287	387	3466	1021	1
4288	594	3114	438	1
4289	710	6200	1427	1
4290	105	7283	1699	1
4291	152	5189	1702	1
4292	614	2144	746	1
4293	857	1373	335	2
4294	298	7330	1668	2
4295	664	2419	688	1
4296	474	3569	854	1
4297	474	7097	630	1
4298	150	4649	1396	2
4299	4	6816	1481	1
4300	138	2956	601	1
4301	359	1410	498	1
4302	225	1186	432	1
4303	414	515	107	3
4304	1013	1100	453	2
4305	295	2888	611	2
4306	1028	1725	549	1
4307	289	859	223	2
4308	1003	3770	1133	1
4309	494	5022	1397	3
4310	150	2688	778	2
4311	356	10418	1869	2
4312	726	6602	1324	2
4313	1012	1703	759	2
4314	892	3137	899	1
4315	977	6796	1070	2
4316	908	2371	451	2
4317	892	6441	1395	1
4318	150	6572	1082	1
4319	908	3140	658	3
4320	419	5331	1113	3
4321	377	5948	1155	1
4322	518	7770	1406	1
4323	894	4499	1043	1
4324	680	1254	357	2
4325	334	5779	1256	1
4326	113	1214	394	2
4327	231	1387	486	1
4328	908	3798	1059	1
4329	81	1127	471	2
4330	316	1987	459	1
4331	433	1708	490	1
4332	680	8278	1728	1
4333	894	1425	505	2
4334	438	6289	1454	1
4335	58	1854	417	1
4336	231	1394	369	2
4337	404	5115	1334	3
4338	827	5200	1070	1
4339	231	7076	1529	1
4340	556	5122	847	1
4341	113	3894	824	1
4342	438	6560	1363	1
4343	171	1387	323	1
4344	1022	1740	480	1
4345	738	4201	952	2
4346	631	2	1733	1
4347	1040	3655	1019	1
4348	823	4007	987	1
4349	857	1476	482	1
4350	8	5834	1523	4
4351	189	3969	1194	1
4352	171	2446	479	1
4353	134	6683	1384	4
4354	833	4245	1002	1
4355	640	4559	946	2
4356	883	9896	2102	1
4357	257	1964	718	1
4358	1035	3709	921	1
4359	931	5022	1329	1
4360	518	4604	798	2
4361	576	2873	855	1
4362	315	6551	1577	1
4363	883	5822	1420	1
4364	576	1201	344	1
4365	442	2233	474	1
4366	894	3264	952	2
4367	509	5153	998	1
4368	640	1202	282	1
4369	509	3129	905	1
4370	664	4214	989	2
4371	1029	1924	604	1
4372	671	1759	379	1
4373	664	8940	1781	1
4374	509	6681	1326	1
4375	640	850	316	1
4376	395	6814	1390	1
4377	457	1699	451	1
4378	288	1095	315	1
4379	105	1636	504	1
4380	165	5321	994	1
4381	506	3318	916	1
4382	93	5290	926	3
4383	115	5247	1601	1
4384	664	5600	1528	1
4385	168	2726	860	1
4386	814	5626	917	2
4387	320	2396	617	1
4388	444	6270	1405	1
4389	142	3768	935	1
4390	37	2539	1037	1
4391	717	1598	553	2
4392	779	6167	1374	1
4393	37	3642	833	2
4394	918	765	271	3
4395	414	3983	887	1
4396	85	10040	2082	1
4397	195	1550	451	1
4398	717	1085	416	2
4399	611	1094	292	1
4400	567	2901	921	1
4401	664	152	406	2
4402	294	1098	386	2
4403	399	3000	925	2
4404	479	3451	726	1
4405	823	6872	1093	1
4406	869	2558	394	1
4407	685	3308	817	1
4408	150	6809	1006	1
4409	135	8329	1588	1
4410	76	9006	1510	1
4411	881	4021	851	2
4412	4	6351	1363	1
4413	243	1569	451	2
4414	894	8797	1810	1
4415	813	1316	444	1
4416	550	5216	1305	1
4417	198	1827	426	1
4418	967	4834	1108	1
4419	289	1698	498	1
4420	35	4879	1329	1
4421	76	7509	1287	1
4422	389	780	443	1
4423	1010	1254	390	1
4424	920	8375	1483	1
4425	639	4497	1351	1
4426	167	2992	677	1
4427	173	2787	941	1
4428	550	466	311	3
4429	474	6288	1354	2
4430	199	7641	1511	1
4431	407	2030	542	1
4432	335	9827	1266	2
4433	724	1594	490	2
4434	216	1613	520	1
4435	902	5662	1584	1
4436	30	5719	1398	1
4437	36	5872	1150	1
4438	294	4786	1208	1
4439	548	11631	1447	1
4440	195	5671	1145	1
4441	26	4396	1043	1
4442	173	8	406	2
4443	759	1488	440	1
4444	47	2713	849	1
4445	1023	1534	396	1
4446	813	11518	2199	1
4447	685	2320	580	1
4448	680	5327	1170	2
4449	113	25	271	1
4450	532	1568	547	1
4451	908	1609	351	1
4452	460	2	573	2
4453	1012	6970	1274	1
4454	894	1711	263	1
4455	474	3234	837	2
4456	877	1946	691	1
4457	313	2860	704	2
4458	610	7510	1641	1
4459	8	898	378	1
4460	174	10855	1803	1
4461	595	1195	312	2
4462	426	2040	367	2
4463	815	4771	1068	1
4464	829	6457	1164	4
4465	920	4331	1101	1
4466	378	4601	921	2
4467	588	1692	595	2
4468	588	1346	376	1
4469	492	3047	828	1
4470	976	1788	566	1
4471	480	1793	521	1
4472	341	2330	571	1
4473	341	2235	473	1
4474	105	9597	1313	1
4475	373	5365	1244	1
4476	514	6553	1452	1
4477	1032	1960	718	1
4478	1004	4920	1160	1
4479	514	3600	737	2
4480	608	2160	634	3
4481	39	6100	1085	1
4482	24	7317	1339	3
4483	906	893	292	1
4484	594	2635	649	1
4485	39	1854	468	1
4486	258	6819	1329	1
4487	509	1383	542	1
4488	2	6323	1428	1
4489	480	1709	451	1
4490	1029	1057	402	1
4491	581	5143	1288	2
4492	123	2118	746	1
4493	664	1539	438	1
4494	233	2769	731	1
4495	289	1902	554	1
4496	918	5457	1518	1
4497	76	3753	935	1
4498	163	1984	401	2
4499	399	6045	1158	2
4500	596	3415	926	1
4501	692	2893	921	1
4502	496	2320	624	3
4503	195	792	451	1
4504	828	8088	1613	1
4505	770	868	479	2
4506	139	1018	386	2
4507	443	5961	1546	1
4508	195	3308	817	1
4509	142	2917	604	1
4510	545	8694	1917	1
4511	796	5638	1432	1
4512	496	7252	2066	1
4513	966	9052	1510	1
4514	424	4660	1491	1
4515	728	7991	1721	1
4516	936	6561	1104	3
4517	295	894	213	1
4518	891	1852	475	1
4519	504	2499	571	1
4520	715	3934	851	1
4521	703	4779	955	1
4522	231	9756	1736	1
4523	43	2976	761	1
4524	977	8729	1545	1
4525	243	1964	534	1
4526	518	6156	1323	1
4527	692	3036	789	2
4528	329	7307	1370	1
4529	237	1541	572	2
4530	49	4178	817	1
4531	604	8	518	1
4532	114	2019	542	1
4533	869	1984	555	1
4534	665	8211	1663	1
4535	756	4547	1336	1
4536	37	1763	559	1
4537	680	1708	669	1
4538	443	1048	444	1
4539	1022	2187	739	1
4540	806	9699	1744	1
4541	407	4865	1329	1
4542	244	4531	1140	1
4543	135	5685	1398	1
4544	639	699	213	1
4545	220	1609	520	1
4546	318	1437	640	2
4547	1016	7936	1433	2
4548	337	9825	1266	1
4549	424	2606	670	3
4550	195	4499	1183	1
4551	318	267	787	2
4552	30	2129	1042	1
4553	1013	4527	931	1
4554	209	1793	471	1
4555	759	5440	1189	1
4556	423	7047	1427	2
4557	715	6449	1270	1
4558	828	2561	661	2
4559	680	2595	798	4
4560	318	5524	1019	1
4561	1013	1931	683	1
4562	65	3835	952	2
4563	466	6572	1559	1
4564	1012	1938	545	1
4565	773	6999	1274	1
4566	896	2502	659	1
4567	273	6334	1490	1
4568	494	3665	883	1
4569	229	4822	1151	2
4570	189	4895	1067	1
4571	126	7	972	1
4572	718	5542	1485	1
4573	299	8090	1890	1
4574	829	2576	710	1
4575	325	3149	511	1
4576	258	1212	312	2
4577	665	3724	1062	1
4578	362	2069	694	1
4579	8	1909	576	2
4580	114	2977	823	1
4581	254	2646	907	1
4582	677	7046	1701	1
4583	460	4525	910	2
4584	369	5725	1208	2
4585	1032	1874	579	1
4586	1035	1634	491	3
4587	578	3104	759	2
4588	130	4833	1108	1
4589	1026	1596	668	1
4590	614	1661	517	1
4591	788	1539	493	1
4592	980	1583	403	1
4593	653	5018	984	1
4594	105	3602	753	1
4595	362	4123	904	1
4596	625	3600	1159	4
4597	719	787	1306	2
4598	906	1460	490	1
4599	923	4936	1123	1
4600	781	5804	1638	2
4601	743	2642	673	1
4602	718	1626	564	1
4603	857	2275	680	2
4604	278	1969	718	1
4605	653	1483	432	1
4606	39	5914	1499	1
4607	857	1467	401	1
4608	664	4154	1075	1
4609	1051	4158	1219	1
4610	762	3443	924	1
4611	1051	776	912	1
4612	321	3804	839	1
4613	762	2176	746	1
4614	37	2976	990	1
4615	128	5027	1043	1
4616	37	1945	554	1
4617	567	10351	1323	1
4618	320	6346	1577	1
4619	692	680	269	2
4620	333	6048	1331	2
4621	660	8298	1648	1
4622	799	3361	939	1
4623	779	4671	1129	1
4624	558	2896	674	2
4625	474	4733	1141	2
4626	828	2300	624	3
4627	438	11358	1177	1
4628	325	1689	670	3
4629	320	2087	475	2
4630	306	5893	1546	1
4631	501	6162	1184	1
4632	623	1978	401	2
4633	894	8748	1917	1
4634	1009	2956	604	1
4635	167	1727	482	1
4636	845	7484	1541	1
4637	968	3315	817	1
4638	508	2722	816	1
4639	76	7990	1721	1
4640	291	1438	404	2
4641	756	5541	1369	1
4642	329	5634	1432	1
4643	424	9053	1510	1
4644	703	2501	571	1
4645	363	7083	630	1
4646	910	3246	744	1
4647	815	3025	789	2
4648	1002	5750	1281	1
4649	231	3282	603	1
4650	323	2245	706	2
4651	446	7102	1711	1
4652	223	3367	727	1
4653	276	9745	1738	1
4654	198	1830	426	1
4655	859	1533	465	1
4656	606	4839	1208	1
4657	308	1780	559	1
4658	298	6093	1445	2
4659	189	2561	394	1
4660	366	8892	1502	3
4661	198	4515	952	1
4662	1013	4070	955	1
4663	839	5785	1299	1
4664	810	1282	268	1
4665	419	7885	761	1
4666	335	1288	301	2
4667	728	4546	1120	1
4668	289	4145	1106	1
4669	99	3974	1007	1
4670	700	10313	1389	1
4671	728	6522	1265	2
4672	42	6659	1319	1
4673	991	1062	273	1
4674	276	2252	715	1
4675	833	1008	610	3
4676	30	4162	970	1
4677	896	9171	1739	1
4678	360	6086	987	2
4679	437	3983	899	2
4680	752	7547	1849	1
4681	30	3493	957	2
4682	737	6786	1620	3
4683	254	2364	591	3
4684	932	5794	1198	1
4685	17	6943	1274	1
4686	703	2616	765	1
4687	27	6951	1893	1
4688	438	10429	1353	2
4689	883	4881	1067	1
4690	666	1091	263	2
4691	423	8464	1326	1
4692	437	3128	839	1
4693	874	4460	623	1
4694	449	5	1621	1
4695	743	1682	685	1
4696	373	4424	1101	1
4697	1023	1821	639	1
4698	734	4780	1165	1
4699	467	10276	2129	1
4700	702	1666	568	1
4701	980	7928	1641	3
4702	256	4771	766	2
4703	733	1150	358	1
4704	85	1278	326	1
4705	737	2716	804	1
4706	198	2318	472	1
4707	868	3792	938	1
4708	769	7717	1676	1
4709	752	4468	1344	2
4710	170	2867	664	1
4711	362	2192	758	1
4712	781	4163	1046	1
4713	341	1290	475	1
4714	258	2314	694	1
4715	1032	2216	600	1
4716	1032	1313	408	2
4717	409	2912	838	1
4718	812	4396	866	1
4719	362	3397	711	2
4720	258	2622	488	2
4721	1004	2336	845	1
4722	278	1967	718	1
4723	115	3136	1004	1
4724	362	1270	297	3
4725	447	5074	1129	2
4726	641	6027	1201	1
4727	257	1020	268	1
4728	258	6124	1602	1
4729	634	1601	573	2
4730	467	7261	1660	2
4731	6	1987	411	1
4732	850	851	435	1
4733	57	3261	751	3
4734	1019	3776	712	1
4735	94	2153	643	1
4736	743	1774	464	1
4737	1019	2022	504	1
4738	39	1785	712	2
4739	480	1023	437	1
4740	1006	6109	1087	1
4741	403	3812	839	1
4742	105	2142	746	1
4743	340	6441	1636	1
4744	692	7172	1577	2
4745	444	8628	1693	2
4746	289	1414	371	2
4747	122	1916	549	1
4748	320	2354	618	2
4749	125	4801	1069	1
4750	879	2864	271	3
4751	869	1098	292	1
4752	724	5614	1236	1
4753	320	1668	747	1
4754	912	2293	624	3
4755	717	1251	409	1
4756	17	3737	875	1
4757	372	2355	142	2
4758	231	3421	727	1
4759	891	2908	604	1
4760	253	4467	1351	1
4761	394	910	213	1
4762	692	9052	1510	1
4763	214	3321	817	1
4764	767	3944	851	2
4765	787	1853	475	1
4766	109	6014	1102	1
4767	692	526	311	3
4768	620	5548	1351	1
4769	874	4420	1084	2
4770	659	4019	1085	1
4771	308	1901	656	1
4772	589	6301	1281	1
4773	189	3528	989	1
4774	692	1766	559	1
4775	243	3123	774	1
4776	1029	3235	744	1
4777	142	3571	758	1
4778	839	9578	1696	1
4779	199	983	259	2
4780	936	5795	1194	1
4781	226	1629	629	2
4782	731	2822	957	2
4783	289	2280	655	1
4784	253	3826	887	1
4785	190	2777	718	1
4786	1013	5030	1325	2
4787	724	1602	520	1
4788	752	2675	615	1
4789	462	2357	767	1
4790	1047	20479	1854	1
4791	1041	3106	932	3
4792	113	3299	746	1
4793	1058	2707	735	1
4794	1062	7428	1219	1
4795	484	10041	855	2
4796	666	3468	654	1
4797	243	4376	1023	1
4798	858	9766	1374	1
4799	390	2105	587	1
4800	548	5231	967	2
4801	347	5722	1398	1
4802	703	4248	992	1
4803	461	5207	1263	1
4804	948	1888	619	2
4805	1010	3531	1006	1
4806	666	3958	773	3
4807	1026	4386	946	1
4808	433	1861	741	1
4809	360	1080	301	1
4810	313	3175	1022	2
4811	1012	6975	1274	1
4812	1045	839	387	2
4813	39	4452	1201	1
4814	113	9164	1220	1
4815	883	6762	1685	2
4816	24	849	306	3
4817	980	2784	802	1
4818	594	1834	639	1
4819	460	1165	552	1
4820	588	3249	640	1
4821	404	3399	1031	1
4822	460	4768	1165	2
4823	1009	2280	402	2
4824	93	4010	1157	1
4825	389	4931	1473	2
4826	786	4451	1221	1
4827	337	2097	1137	2
4828	390	2966	589	1
4829	81	4649	1213	1
4830	509	1518	366	1
4831	815	4220	953	1
4832	494	4643	1408	1
4833	230	3484	820	3
4834	661	2375	568	1
4835	576	974	273	2
4836	442	1443	571	1
4837	752	9385	1730	1
4838	362	2558	762	1
4839	641	7019	1541	1
4840	39	2908	911	1
4841	552	1551	493	1
4842	894	3503	1051	1
4843	130	1978	735	1
4844	220	2704	659	1
4845	992	3600	753	1
4846	999	2865	811	3
4847	509	3198	895	1
4848	306	1572	527	3
4849	8	1176	333	1
4850	664	2205	554	2
4851	815	7789	1227	3
4852	509	7582	1247	1
4853	923	1636	489	2
4854	588	3725	921	1
4855	718	4050	1032	1
4856	1047	4748	1270	2
4857	48	981	438	2
4858	6	7810	1706	1
4859	200	10549	1199	2
4860	831	4118	814	2
4861	105	5342	1241	1
4862	48	3414	994	1
4863	55	5190	1155	2
4864	39	3063	1103	2
4865	625	3071	797	1
4866	923	6634	1138	1
4867	509	6487	1671	1
4868	105	2002	555	2
4869	278	1843	596	1
4870	614	5308	994	1
4871	278	1799	451	1
4872	93	2517	903	1
4873	594	2992	813	1
4874	21	6381	1351	1
4875	55	1990	540	2
4876	55	7929	1534	3
4877	831	3714	1123	2
4878	787	1873	577	1
4879	105	6805	1686	1
4880	762	2175	746	1
4881	115	2985	1103	1
4882	912	4132	1078	1
4883	1025	5419	1141	2
4884	918	1025	404	4
4885	122	1923	549	1
4886	780	822	1317	2
4887	787	4172	992	1
4888	1045	7140	1186	1
4889	167	3414	926	1
4890	692	5955	892	1
4891	399	3827	738	3
4892	1026	857	362	1
4893	142	759	271	3
4894	289	900	313	1
4895	815	2282	624	3
4896	828	1695	488	3
4897	399	2360	677	2
4898	191	2024	715	3
4899	496	6161	1184	1
4900	85	1446	448	1
4901	198	736	288	1
4902	1025	3791	821	2
4903	571	3640	825	1
4904	438	2292	691	2
4905	115	2649	778	2
4906	122	4503	1351	1
4907	703	8395	1884	1
4908	325	7441	1541	1
4909	786	2081	475	2
4910	289	11338	1177	1
4911	647	3441	728	1
4912	308	1856	474	1
4913	81	7991	1721	1
4914	126	3084	604	1
4915	363	2631	822	1
4916	191	2470	571	1
4917	786	1824	628	1
4918	1044	1504	512	1
4919	968	3321	817	1
4920	504	6028	1102	1
4921	329	3046	789	2
4922	726	9424	1658	1
4923	968	4029	966	1
4924	567	1904	584	1
4925	325	4548	1242	1
4926	289	4150	1173	1
4927	685	8385	1632	1
4928	308	4704	1234	1
4929	837	6543	884	1
4930	948	6261	1423	1
4931	125	2422	791	1
4932	289	2548	726	1
4933	45	6046	1158	2
4934	461	2839	885	2
4935	666	9817	1266	2
4936	752	5220	1095	2
4937	318	9735	2071	1
4938	150	2247	706	2
4939	459	4248	1130	1
4940	666	3123	726	1
4941	752	3099	860	1
4942	731	5773	1376	2
4943	43	7348	1870	3
4944	367	1690	1207	2
4945	737	2710	543	2
4946	264	8811	1917	2
4947	810	1044	442	4
4948	615	7	1226	1
4949	220	5697	1194	1
4950	85	3485	1044	1
4951	273	688	490	2
4952	501	3240	640	2
4953	910	993	453	1
4954	273	6987	1274	1
4955	641	2303	615	1
4956	437	5485	1136	2
4957	874	3386	745	1
4958	818	2754	450	2
4959	460	6393	1240	1
4960	908	6594	1491	1
4961	85	4599	1031	1
4962	198	3417	959	1
4963	756	4836	1184	3
4964	923	4791	773	3
4965	189	2424	403	2
4966	42	3435	966	1
4967	113	1160	349	1
4968	209	1604	325	2
4969	980	4817	1280	3
4970	627	10687	1553	1
4971	209	2123	575	1
4972	209	10279	2126	1
4973	817	3054	1109	1
4974	237	2275	408	1
4975	1049	7755	1728	1
4976	204	2627	798	2
4977	833	478	238	1
4978	627	12147	1998	1
4979	237	881	311	1
4980	891	6673	1204	1
4981	189	7067	1701	1
4982	910	2900	807	1
4983	494	12557	1127	1
4984	610	4542	1231	1
4985	433	2855	1020	2
4986	733	3621	734	2
4987	833	3817	913	1
4988	1051	882	603	1
4989	818	2675	748	1
4990	48	7486	1213	2
4991	230	3574	954	1
4992	227	6278	1444	2
4993	588	623	281	1
4994	1017	1488	622	1
4995	42	1973	618	1
4996	8	1434	456	1
4997	829	7738	1203	1
4998	305	1322	570	1
4999	114	6030	835	1
5000	494	2748	729	1
5001	381	3742	1037	1
5002	803	7675	1606	1
5003	218	5559	985	1
5004	891	3946	909	1
5005	697	2192	541	1
5006	506	5786	1410	3
5007	910	8684	1520	1
5008	467	2042	593	2
5009	37	4813	1145	1
5010	893	3196	817	1
5011	8	3178	694	2
5012	737	3027	799	1
5013	787	1671	517	2
5014	227	4933	1059	1
5015	474	3817	1076	2
5016	868	3428	763	1
5017	788	3533	1240	1
5018	846	4014	423	2
5019	980	1551	493	1
5020	743	769	407	1
5021	381	3494	946	1
5022	943	6037	1617	1
5023	1017	1792	548	3
5024	999	4184	654	2
5025	1049	8893	1738	1
5026	93	4148	794	1
5027	462	4299	921	1
5028	8	2663	654	1
5029	645	3178	616	1
5030	857	1474	527	3
5031	105	3987	854	2
5032	169	4047	828	1
5033	174	1789	417	3
5034	1026	1193	414	1
5035	660	857	299	1
5036	315	1414	346	2
5037	192	10115	2169	2
5038	2	6091	1541	2
5039	1026	4033	669	1
5040	1049	4124	1009	2
5041	200	4422	1161	1
5042	39	12361	1653	3
5043	174	5817	885	1
5044	20	5289	1018	1
5045	525	4188	1212	1
5046	2	2260	716	2
5047	93	2179	497	3
5048	88	2114	483	2
5049	706	2346	493	2
5050	331	1176	369	1
5051	1034	7012	1737	1
5052	554	6078	1195	1
5053	21	1050	491	3
5054	1024	4817	1162	1
5055	278	607	373	1
5056	588	4725	1079	2
5057	268	2251	608	1
5058	2	2444	469	1
5059	502	5006	1041	1
5060	105	6018	1490	1
5061	594	5236	1159	1
5062	93	2465	675	1
5063	1026	5153	942	1
5064	706	4748	1233	1
5065	787	3842	1054	1
5066	340	1733	521	1
5067	88	2062	504	1
5068	559	8947	1379	1
5069	115	3673	830	2
5070	743	1355	335	2
5071	762	3156	833	2
5072	1034	6877	1594	2
5073	174	9179	1758	1
5074	480	4080	1009	1
5075	706	975	369	1
5076	447	2750	700	1
5077	2	2551	765	1
5078	992	6888	1167	1
5079	331	5417	1334	2
5080	857	3142	916	1
5081	52	6223	1186	2
5082	1032	2934	683	1
5083	387	1589	427	1
5084	6	4941	1372	3
5085	831	9078	1346	3
5086	21	5964	1028	1
5087	715	3121	1125	1
5088	105	2138	746	1
5089	115	4382	1338	1
5090	762	3934	814	1
5091	21	1359	440	2
5092	295	5655	1485	1
5093	323	4849	841	1
5094	333	2462	578	1
5095	166	3986	987	1
5096	295	5034	1308	2
5097	606	4732	1265	1
5098	767	4996	1143	1
5099	1047	11213	1262	2
5100	215	5080	1069	1
5101	366	10219	2003	1
5102	205	2714	846	1
5103	85	1372	426	1
5104	767	8422	1237	2
5105	858	6817	689	1
5106	1047	3312	1028	4
5107	925	2953	803	2
5108	767	3981	984	1
5109	845	1510	465	1
5110	1015	5208	1031	2
5111	811	3394	939	1
5112	501	4859	825	1
5113	113	3780	1052	1
5114	925	6853	1273	1
5115	359	2942	768	2
5116	501	6562	1144	2
5117	113	10234	1820	3
5118	685	6783	1620	1
5119	858	3162	853	1
5120	257	6960	1368	1
5121	936	7037	1246	3
5122	726	6617	1469	1
5123	237	1693	443	2
5124	378	4807	1098	1
5125	325	13	367	1
5126	433	3973	690	1
5127	220	635	297	3
5128	666	968	664	1
5129	236	2505	663	1
5130	249	3450	800	1
5131	726	8276	1871	1
5132	273	5270	1235	1
5133	383	3824	1083	1
5134	666	2837	848	1
5135	703	3930	955	1
5136	571	805	392	2
5137	1049	2815	859	1
