Depto	Partido	Circuito	Mesa	Votos
Avellaneda	CAMBIANDO JUNTOS	0039	593	85
Avellaneda	CELESTE Y BLANCA U	0039	593	124
Avellaneda	CAMBIANDO JUNTOS	0039	594	71
Avellaneda	CELESTE Y BLANCA U	0039	594	125
Avellaneda	CAMBIANDO JUNTOS	0039	595	67
Avellaneda	CELESTE Y BLANCA U	0039	595	147
Avellaneda	CAMBIANDO JUNTOS	0039	596	70
Avellaneda	CELESTE Y BLANCA U	0039	596	127
Avellaneda	CAMBIANDO JUNTOS	0039	597	87
Avellaneda	CELESTE Y BLANCA U	0039	597	114
Avellaneda	CAMBIANDO JUNTOS	0039	598	90
Avellaneda	CELESTE Y BLANCA U	0039	598	93
Avellaneda	CAMBIANDO JUNTOS	0039	599	78
Avellaneda	CELESTE Y BLANCA U	0039	599	153
Avellaneda	CAMBIANDO JUNTOS	0039	600	79
Avellaneda	CELESTE Y BLANCA U	0039	600	113
Avellaneda	CAMBIANDO JUNTOS	0039	601	68
Avellaneda	CELESTE Y BLANCA U	0039	601	105
Avellaneda	CAMBIANDO JUNTOS	0039	602	58
Avellaneda	CELESTE Y BLANCA U	0039	602	144
Avellaneda	CAMBIANDO JUNTOS	0039	603	83
Avellaneda	CELESTE Y BLANCA U	0039	603	108
Avellaneda	CAMBIANDO JUNTOS	0039	604	61
Avellaneda	CELESTE Y BLANCA U	0039	604	130
Avellaneda	CAMBIANDO JUNTOS	0039	605	85
Avellaneda	CELESTE Y BLANCA U	0039	605	108
Avellaneda	CAMBIANDO JUNTOS	0039	606	79
Avellaneda	CELESTE Y BLANCA U	0039	606	113
Avellaneda	CAMBIANDO JUNTOS	0039	607	67
Avellaneda	CELESTE Y BLANCA U	0039	607	125
Avellaneda	CAMBIANDO JUNTOS	0039	608	102
Avellaneda	CELESTE Y BLANCA U	0039	608	96
Avellaneda	CAMBIANDO JUNTOS	0039	609	66
Avellaneda	CELESTE Y BLANCA U	0039	609	120
Avellaneda	CAMBIANDO JUNTOS	0039	610	84
Avellaneda	CELESTE Y BLANCA U	0039	610	136
Avellaneda	CAMBIANDO JUNTOS	0039	611	75
Avellaneda	CELESTE Y BLANCA U	0039	611	125
Avellaneda	CAMBIANDO JUNTOS	0039	612	68
Avellaneda	CELESTE Y BLANCA U	0039	612	129
Avellaneda	CAMBIANDO JUNTOS	0039	613	79
Avellaneda	CELESTE Y BLANCA U	0039	613	126
Avellaneda	CAMBIANDO JUNTOS	0039	614	62
Avellaneda	CELESTE Y BLANCA U	0039	614	134
Avellaneda	CAMBIANDO JUNTOS	0039	615	65
Avellaneda	CELESTE Y BLANCA U	0039	615	135
Avellaneda	CAMBIANDO JUNTOS	0039	616	103
Avellaneda	CELESTE Y BLANCA U	0039	616	93
Avellaneda	CAMBIANDO JUNTOS	0039	617	5
Avellaneda	CELESTE Y BLANCA U	0039	617	133
Avellaneda	CAMBIANDO JUNTOS	0039	618	53
Avellaneda	CELESTE Y BLANCA U	0039	618	79
Avellaneda	CAMBIANDO JUNTOS	0040	619	0
Avellaneda	CELESTE Y BLANCA U	0040	619	93
Avellaneda	CAMBIANDO JUNTOS	0040	620	84
Avellaneda	CELESTE Y BLANCA U	0040	620	104
Avellaneda	CAMBIANDO JUNTOS	0040	621	77
Avellaneda	CELESTE Y BLANCA U	0040	621	91
Avellaneda	CAMBIANDO JUNTOS	0040	622	109
Avellaneda	CELESTE Y BLANCA U	0040	622	87
Avellaneda	CAMBIANDO JUNTOS	0040	623	81
Avellaneda	CELESTE Y BLANCA U	0040	623	110
Avellaneda	CAMBIANDO JUNTOS	0040	624	106
Avellaneda	CELESTE Y BLANCA U	0040	624	84
Avellaneda	CAMBIANDO JUNTOS	0040	625	113
Avellaneda	CELESTE Y BLANCA U	0040	625	83
Avellaneda	CAMBIANDO JUNTOS	0040	626	81
Avellaneda	CELESTE Y BLANCA U	0040	626	113
Avellaneda	CAMBIANDO JUNTOS	0040	627	127
Avellaneda	CELESTE Y BLANCA U	0040	627	80
Avellaneda	CAMBIANDO JUNTOS	0040	628	92
Avellaneda	CELESTE Y BLANCA U	0040	628	86
Avellaneda	CAMBIANDO JUNTOS	0040	629	81
Avellaneda	CELESTE Y BLANCA U	0040	629	95
Avellaneda	CAMBIANDO JUNTOS	0040	630	112
Avellaneda	CELESTE Y BLANCA U	0040	630	82
Avellaneda	CAMBIANDO JUNTOS	0040	631	110
Avellaneda	CELESTE Y BLANCA U	0040	631	88
Avellaneda	CAMBIANDO JUNTOS	0040	632	95
Avellaneda	CELESTE Y BLANCA U	0040	632	101
Avellaneda	CAMBIANDO JUNTOS	0040	633	73
Avellaneda	CELESTE Y BLANCA U	0040	633	110
Avellaneda	CAMBIANDO JUNTOS	0040	634	93
Avellaneda	CELESTE Y BLANCA U	0040	634	105
Avellaneda	CAMBIANDO JUNTOS	0040	635	107
Avellaneda	CELESTE Y BLANCA U	0040	635	86
Avellaneda	CAMBIANDO JUNTOS	0040	636	73
Avellaneda	CELESTE Y BLANCA U	0040	636	104
Avellaneda	CAMBIANDO JUNTOS	0040	637	109
Avellaneda	CELESTE Y BLANCA U	0040	637	90
Avellaneda	CAMBIANDO JUNTOS	0040	638	107
Avellaneda	CELESTE Y BLANCA U	0040	638	80
Avellaneda	CAMBIANDO JUNTOS	0040	639	77
Avellaneda	CELESTE Y BLANCA U	0040	639	110
Avellaneda	CAMBIANDO JUNTOS	0040	640	108
Avellaneda	CELESTE Y BLANCA U	0040	640	97
Avellaneda	CAMBIANDO JUNTOS	0040	641	113
Avellaneda	CELESTE Y BLANCA U	0040	641	75
Avellaneda	CAMBIANDO JUNTOS	0040	642	110
Avellaneda	CELESTE Y BLANCA U	0040	642	87
Avellaneda	CAMBIANDO JUNTOS	0040	643	93
Avellaneda	CELESTE Y BLANCA U	0040	643	77
Avellaneda	CAMBIANDO JUNTOS	0040	644	104
Avellaneda	CELESTE Y BLANCA U	0040	644	89
Avellaneda	CAMBIANDO JUNTOS	0040	645	91
Avellaneda	CELESTE Y BLANCA U	0040	645	106
Avellaneda	CAMBIANDO JUNTOS	0040	646	115
Avellaneda	CELESTE Y BLANCA U	0040	646	86
Avellaneda	CAMBIANDO JUNTOS	0040	647	88
Avellaneda	CELESTE Y BLANCA U	0040	647	102
Avellaneda	CAMBIANDO JUNTOS	0040	648	81
Avellaneda	CELESTE Y BLANCA U	0040	648	97
Avellaneda	CAMBIANDO JUNTOS	0040	649	102
Avellaneda	CELESTE Y BLANCA U	0040	649	88
Avellaneda	CAMBIANDO JUNTOS	0040	650	108
Avellaneda	CELESTE Y BLANCA U	0040	650	71
Avellaneda	CAMBIANDO JUNTOS	0040	651	103
Avellaneda	CELESTE Y BLANCA U	0040	651	90
Avellaneda	CAMBIANDO JUNTOS	0040	652	99
Avellaneda	CELESTE Y BLANCA U	0040	652	84
Avellaneda	CAMBIANDO JUNTOS	0040	653	78
Avellaneda	CELESTE Y BLANCA U	0040	653	99
Avellaneda	CAMBIANDO JUNTOS	0040	654	106
Avellaneda	CELESTE Y BLANCA U	0040	654	110
Avellaneda	CAMBIANDO JUNTOS	0040	655	126
Avellaneda	CELESTE Y BLANCA U	0040	655	70
Avellaneda	CAMBIANDO JUNTOS	0040	656	90
Avellaneda	CELESTE Y BLANCA U	0040	656	95
Avellaneda	CAMBIANDO JUNTOS	0040	657	118
Avellaneda	CELESTE Y BLANCA U	0040	657	76
Avellaneda	CAMBIANDO JUNTOS	0040	658	99
Avellaneda	CELESTE Y BLANCA U	0040	658	97
Avellaneda	CAMBIANDO JUNTOS	0040	659	105
Avellaneda	CELESTE Y BLANCA U	0040	659	89
Avellaneda	CAMBIANDO JUNTOS	0040	660	95
Avellaneda	CELESTE Y BLANCA U	0040	660	90
Avellaneda	CAMBIANDO JUNTOS	0040	661	125
Avellaneda	CELESTE Y BLANCA U	0040	661	81
Avellaneda	CAMBIANDO JUNTOS	0040	662	113
Avellaneda	CELESTE Y BLANCA U	0040	662	87
Avellaneda	CAMBIANDO JUNTOS	0040	663	91
Avellaneda	CELESTE Y BLANCA U	0040	663	95
Avellaneda	CAMBIANDO JUNTOS	0040	664	101
Avellaneda	CELESTE Y BLANCA U	0040	664	92
Avellaneda	CAMBIANDO JUNTOS	0040	665	92
Avellaneda	CELESTE Y BLANCA U	0040	665	81
Avellaneda	CAMBIANDO JUNTOS	0040	666	97
Avellaneda	CELESTE Y BLANCA U	0040	666	98
Avellaneda	CAMBIANDO JUNTOS	0040	667	120
Avellaneda	CELESTE Y BLANCA U	0040	667	70
Avellaneda	CAMBIANDO JUNTOS	0040	668	109
Avellaneda	CELESTE Y BLANCA U	0040	668	80
Avellaneda	CAMBIANDO JUNTOS	0040	669	106
Avellaneda	CELESTE Y BLANCA U	0040	669	85
Avellaneda	CAMBIANDO JUNTOS	0040	670	113
Avellaneda	CELESTE Y BLANCA U	0040	670	73
Avellaneda	CAMBIANDO JUNTOS	0040	671	115
Avellaneda	CELESTE Y BLANCA U	0040	671	65
Avellaneda	CAMBIANDO JUNTOS	0040	672	129
Avellaneda	CELESTE Y BLANCA U	0040	672	80
Avellaneda	CAMBIANDO JUNTOS	0040	673	115
Avellaneda	CELESTE Y BLANCA U	0040	673	97
Avellaneda	CAMBIANDO JUNTOS	0040	674	95
Avellaneda	CELESTE Y BLANCA U	0040	674	92
Avellaneda	CAMBIANDO JUNTOS	0040	675	85
Avellaneda	CELESTE Y BLANCA U	0040	675	85
Avellaneda	CAMBIANDO JUNTOS	0040	676	108
Avellaneda	CELESTE Y BLANCA U	0040	676	79
Avellaneda	CAMBIANDO JUNTOS	0040	677	100
Avellaneda	CELESTE Y BLANCA U	0040	677	88
Avellaneda	CAMBIANDO JUNTOS	0040	678	91
Avellaneda	CELESTE Y BLANCA U	0040	678	102
Avellaneda	CAMBIANDO JUNTOS	0040	679	113
Avellaneda	CELESTE Y BLANCA U	0040	679	96
Avellaneda	CAMBIANDO JUNTOS	0040	680	112
Avellaneda	CELESTE Y BLANCA U	0040	680	100
Avellaneda	CAMBIANDO JUNTOS	0040	681	85
Avellaneda	CELESTE Y BLANCA U	0040	681	100
Avellaneda	CAMBIANDO JUNTOS	0040	682	115
Avellaneda	CELESTE Y BLANCA U	0040	682	74
Avellaneda	CAMBIANDO JUNTOS	0040	683	101
Avellaneda	CELESTE Y BLANCA U	0040	683	100
Avellaneda	CAMBIANDO JUNTOS	0040	684	95
Avellaneda	CELESTE Y BLANCA U	0040	684	87
Avellaneda	CAMBIANDO JUNTOS	0040	685	103
Avellaneda	CELESTE Y BLANCA U	0040	685	74
Avellaneda	CAMBIANDO JUNTOS	0040	686	94
Avellaneda	CELESTE Y BLANCA U	0040	686	113
Avellaneda	CAMBIANDO JUNTOS	0040	687	102
Avellaneda	CELESTE Y BLANCA U	0040	687	99
Avellaneda	CAMBIANDO JUNTOS	0040	688	104
Avellaneda	CELESTE Y BLANCA U	0040	688	89
Avellaneda	CAMBIANDO JUNTOS	0040	689	92
Avellaneda	CELESTE Y BLANCA U	0040	689	108
Avellaneda	CAMBIANDO JUNTOS	0040	690	112
Avellaneda	CELESTE Y BLANCA U	0040	690	84
Avellaneda	CAMBIANDO JUNTOS	0040	691	88
Avellaneda	CELESTE Y BLANCA U	0040	691	118
Avellaneda	CAMBIANDO JUNTOS	0040	692	106
Avellaneda	CELESTE Y BLANCA U	0040	692	77
Avellaneda	CAMBIANDO JUNTOS	0040	693	106
Avellaneda	CELESTE Y BLANCA U	0040	693	84
Avellaneda	CAMBIANDO JUNTOS	0040	694	112
Avellaneda	CELESTE Y BLANCA U	0040	694	97
Avellaneda	CAMBIANDO JUNTOS	0040	695	92
Avellaneda	CELESTE Y BLANCA U	0040	695	105
Avellaneda	CAMBIANDO JUNTOS	0040	696	96
Avellaneda	CELESTE Y BLANCA U	0040	696	116
Avellaneda	CAMBIANDO JUNTOS	0040	697	95
Avellaneda	CELESTE Y BLANCA U	0040	697	78
Avellaneda	CAMBIANDO JUNTOS	0040	698	68
Avellaneda	CELESTE Y BLANCA U	0040	698	108
Avellaneda	CAMBIANDO JUNTOS	0040	699	92
Avellaneda	CELESTE Y BLANCA U	0040	699	105
Avellaneda	CAMBIANDO JUNTOS	0040	700	89
Avellaneda	CELESTE Y BLANCA U	0040	700	104
Avellaneda	CAMBIANDO JUNTOS	0040	701	89
Avellaneda	CELESTE Y BLANCA U	0040	701	116
Avellaneda	CAMBIANDO JUNTOS	0040	702	70
Avellaneda	CELESTE Y BLANCA U	0040	702	109
Avellaneda	CAMBIANDO JUNTOS	0040	703	0
Avellaneda	CELESTE Y BLANCA U	0040	703	92
Avellaneda	CAMBIANDO JUNTOS	0040	704	119
Avellaneda	CELESTE Y BLANCA U	0040	704	74
Avellaneda	CAMBIANDO JUNTOS	0040	705	84
Avellaneda	CELESTE Y BLANCA U	0040	705	105
Avellaneda	CAMBIANDO JUNTOS	0040	706	79
Avellaneda	CELESTE Y BLANCA U	0040	706	93
Avellaneda	CAMBIANDO JUNTOS	0040	707	79
Avellaneda	CELESTE Y BLANCA U	0040	707	124
Avellaneda	CAMBIANDO JUNTOS	0040	708	96
Avellaneda	CELESTE Y BLANCA U	0040	708	97
Avellaneda	CAMBIANDO JUNTOS	0040	709	115
Avellaneda	CELESTE Y BLANCA U	0040	709	96
Avellaneda	CAMBIANDO JUNTOS	0040	710	102
Avellaneda	CELESTE Y BLANCA U	0040	710	90
Avellaneda	CAMBIANDO JUNTOS	0040	711	80
Avellaneda	CELESTE Y BLANCA U	0040	711	98
Avellaneda	CAMBIANDO JUNTOS	0040	712	115
Avellaneda	CELESTE Y BLANCA U	0040	712	77
Avellaneda	CAMBIANDO JUNTOS	0040	713	118
Avellaneda	CELESTE Y BLANCA U	0040	713	66
Avellaneda	CAMBIANDO JUNTOS	0040	714	127
Avellaneda	CELESTE Y BLANCA U	0040	714	77
Avellaneda	CAMBIANDO JUNTOS	0040	715	77
Avellaneda	CELESTE Y BLANCA U	0040	715	101
Avellaneda	CAMBIANDO JUNTOS	0040	716	74
Avellaneda	CELESTE Y BLANCA U	0040	716	116
Avellaneda	CAMBIANDO JUNTOS	0040	717	89
Avellaneda	CELESTE Y BLANCA U	0040	717	92
Avellaneda	CAMBIANDO JUNTOS	0040	718	103
Avellaneda	CELESTE Y BLANCA U	0040	718	77
Avellaneda	CAMBIANDO JUNTOS	0040	719	123
Avellaneda	CELESTE Y BLANCA U	0040	719	70
Avellaneda	CAMBIANDO JUNTOS	0040	720	106
Avellaneda	CELESTE Y BLANCA U	0040	720	92
Avellaneda	CAMBIANDO JUNTOS	0040	721	111
Avellaneda	CELESTE Y BLANCA U	0040	721	88
Avellaneda	CAMBIANDO JUNTOS	0040	722	112
Avellaneda	CELESTE Y BLANCA U	0040	722	102
Avellaneda	CAMBIANDO JUNTOS	0040	723	79
Avellaneda	CELESTE Y BLANCA U	0040	723	112
Avellaneda	CAMBIANDO JUNTOS	0040	724	80
Avellaneda	CELESTE Y BLANCA U	0040	724	102
Avellaneda	CAMBIANDO JUNTOS	0040	725	86
Avellaneda	CELESTE Y BLANCA U	0040	725	0
Avellaneda	CAMBIANDO JUNTOS	0040	726	100
Avellaneda	CELESTE Y BLANCA U	0040	726	99
Avellaneda	CAMBIANDO JUNTOS	0040	727	115
Avellaneda	CELESTE Y BLANCA U	0040	727	73
Avellaneda	CAMBIANDO JUNTOS	0040	728	107
Avellaneda	CELESTE Y BLANCA U	0040	728	84
Avellaneda	CAMBIANDO JUNTOS	0040	729	99
Avellaneda	CELESTE Y BLANCA U	0040	729	107
Avellaneda	CAMBIANDO JUNTOS	0040	730	111
Avellaneda	CELESTE Y BLANCA U	0040	730	85
Avellaneda	CAMBIANDO JUNTOS	0040	731	113
Avellaneda	CELESTE Y BLANCA U	0040	731	74
Avellaneda	CAMBIANDO JUNTOS	0040	732	80
Avellaneda	CELESTE Y BLANCA U	0040	732	112
Avellaneda	CAMBIANDO JUNTOS	0040	733	90
Avellaneda	CELESTE Y BLANCA U	0040	733	107
Avellaneda	CAMBIANDO JUNTOS	0040	734	102
Avellaneda	CELESTE Y BLANCA U	0040	734	101
Avellaneda	CAMBIANDO JUNTOS	0040	735	110
Avellaneda	CELESTE Y BLANCA U	0040	735	103
Avellaneda	CAMBIANDO JUNTOS	0040	736	90
Avellaneda	CELESTE Y BLANCA U	0040	736	97
Avellaneda	CAMBIANDO JUNTOS	0040	737	101
Avellaneda	CELESTE Y BLANCA U	0040	737	102
Avellaneda	CAMBIANDO JUNTOS	0040	738	98
Avellaneda	CELESTE Y BLANCA U	0040	738	121
Avellaneda	CAMBIANDO JUNTOS	0040	739	76
Avellaneda	CELESTE Y BLANCA U	0040	739	99
Avellaneda	CAMBIANDO JUNTOS	0040	740	111
Avellaneda	CELESTE Y BLANCA U	0040	740	64
Avellaneda	CAMBIANDO JUNTOS	0040	741	114
Avellaneda	CELESTE Y BLANCA U	0040	741	71
Avellaneda	CAMBIANDO JUNTOS	0040	742	100
Avellaneda	CELESTE Y BLANCA U	0040	742	0
Avellaneda	CAMBIANDO JUNTOS	0040	743	0
Avellaneda	CELESTE Y BLANCA U	0040	743	101
Avellaneda	CAMBIANDO JUNTOS	0040	744	65
Avellaneda	CELESTE Y BLANCA U	0040	744	112
Avellaneda	CAMBIANDO JUNTOS	0040	745	95
Avellaneda	CELESTE Y BLANCA U	0040	745	95
Avellaneda	CAMBIANDO JUNTOS	0040	746	85
Avellaneda	CELESTE Y BLANCA U	0040	746	110
Avellaneda	CAMBIANDO JUNTOS	0040	747	81
Avellaneda	CELESTE Y BLANCA U	0040	747	108
Avellaneda	CAMBIANDO JUNTOS	0040	748	92
Avellaneda	CELESTE Y BLANCA U	0040	748	94
Avellaneda	CAMBIANDO JUNTOS	0040	749	106
Avellaneda	CELESTE Y BLANCA U	0040	749	95
Avellaneda	CAMBIANDO JUNTOS	0040	750	104
Avellaneda	CELESTE Y BLANCA U	0040	750	80
Avellaneda	CAMBIANDO JUNTOS	0040	751	96
Avellaneda	CELESTE Y BLANCA U	0040	751	81
Avellaneda	CAMBIANDO JUNTOS	0040	752	97
Avellaneda	CELESTE Y BLANCA U	0040	752	80
Avellaneda	CAMBIANDO JUNTOS	0040	753	98
Avellaneda	CELESTE Y BLANCA U	0040	753	82
Avellaneda	CAMBIANDO JUNTOS	0040	754	95
Avellaneda	CELESTE Y BLANCA U	0040	754	95
Avellaneda	CAMBIANDO JUNTOS	0040	755	82
Avellaneda	CELESTE Y BLANCA U	0040	755	100
Avellaneda	CAMBIANDO JUNTOS	0040	756	103
Avellaneda	CELESTE Y BLANCA U	0040	756	103
Avellaneda	CAMBIANDO JUNTOS	0040	757	121
Avellaneda	CELESTE Y BLANCA U	0040	757	54
Avellaneda	CAMBIANDO JUNTOS	0040	758	118
Avellaneda	CELESTE Y BLANCA U	0040	758	84
Avellaneda	CAMBIANDO JUNTOS	0040	759	108
Avellaneda	CELESTE Y BLANCA U	0040	759	102
Avellaneda	CAMBIANDO JUNTOS	0040	760	89
Avellaneda	CELESTE Y BLANCA U	0040	760	103
Avellaneda	CAMBIANDO JUNTOS	0040	761	88
Avellaneda	CELESTE Y BLANCA U	0040	761	98
Avellaneda	CAMBIANDO JUNTOS	0040	762	104
Avellaneda	CELESTE Y BLANCA U	0040	762	82
Avellaneda	CAMBIANDO JUNTOS	0040	763	97
Avellaneda	CELESTE Y BLANCA U	0040	763	99
Avellaneda	CAMBIANDO JUNTOS	0040	764	83
Avellaneda	CELESTE Y BLANCA U	0040	764	92
Avellaneda	CAMBIANDO JUNTOS	0040	765	94
Avellaneda	CELESTE Y BLANCA U	0040	765	102
Avellaneda	CAMBIANDO JUNTOS	0040	766	95
Avellaneda	CELESTE Y BLANCA U	0040	766	78
Avellaneda	CAMBIANDO JUNTOS	0040	767	127
Avellaneda	CELESTE Y BLANCA U	0040	767	90
Avellaneda	CAMBIANDO JUNTOS	0040	768	105
Avellaneda	CELESTE Y BLANCA U	0040	768	100
Avellaneda	CAMBIANDO JUNTOS	0040	769	92
Avellaneda	CELESTE Y BLANCA U	0040	769	98
Avellaneda	CAMBIANDO JUNTOS	0040	770	102
Avellaneda	CELESTE Y BLANCA U	0040	770	93
Avellaneda	CAMBIANDO JUNTOS	0040	771	83
Avellaneda	CELESTE Y BLANCA U	0040	771	109
Avellaneda	CAMBIANDO JUNTOS	0040	772	96
Avellaneda	CELESTE Y BLANCA U	0040	772	105
Avellaneda	CAMBIANDO JUNTOS	0040	773	84
Avellaneda	CELESTE Y BLANCA U	0040	773	99
Avellaneda	CAMBIANDO JUNTOS	0040	774	78
Avellaneda	CELESTE Y BLANCA U	0040	774	98
Avellaneda	CAMBIANDO JUNTOS	0040	775	87
Avellaneda	CELESTE Y BLANCA U	0040	775	102
Avellaneda	CAMBIANDO JUNTOS	0040	776	112
Avellaneda	CELESTE Y BLANCA U	0040	776	81
Avellaneda	CAMBIANDO JUNTOS	0040	777	95
Avellaneda	CELESTE Y BLANCA U	0040	777	87
Avellaneda	CAMBIANDO JUNTOS	0040	778	119
Avellaneda	CELESTE Y BLANCA U	0040	778	78
Avellaneda	CAMBIANDO JUNTOS	0040	779	110
Avellaneda	CELESTE Y BLANCA U	0040	779	90
Avellaneda	CAMBIANDO JUNTOS	0040	780	96
Avellaneda	CELESTE Y BLANCA U	0040	780	91
Avellaneda	CAMBIANDO JUNTOS	0040	781	82
Avellaneda	CELESTE Y BLANCA U	0040	781	92
Avellaneda	CAMBIANDO JUNTOS	0040	782	108
Avellaneda	CELESTE Y BLANCA U	0040	782	93
Avellaneda	CAMBIANDO JUNTOS	0040	783	104
Avellaneda	CELESTE Y BLANCA U	0040	783	99
Avellaneda	CAMBIANDO JUNTOS	0040	784	104
Avellaneda	CELESTE Y BLANCA U	0040	784	79
Avellaneda	CAMBIANDO JUNTOS	0040	785	92
Avellaneda	CELESTE Y BLANCA U	0040	785	98
Avellaneda	CAMBIANDO JUNTOS	0040	786	118
Avellaneda	CELESTE Y BLANCA U	0040	786	73
Avellaneda	CAMBIANDO JUNTOS	0040	787	90
Avellaneda	CELESTE Y BLANCA U	0040	787	113
Avellaneda	CAMBIANDO JUNTOS	0040	788	107
Avellaneda	CELESTE Y BLANCA U	0040	788	68
Avellaneda	CAMBIANDO JUNTOS	0040	789	90
Avellaneda	CELESTE Y BLANCA U	0040	789	104
Avellaneda	CAMBIANDO JUNTOS	0040	790	89
Avellaneda	CELESTE Y BLANCA U	0040	790	112
Avellaneda	CAMBIANDO JUNTOS	0040	791	125
Avellaneda	CELESTE Y BLANCA U	0040	791	70
Avellaneda	CAMBIANDO JUNTOS	0040	792	89
Avellaneda	CELESTE Y BLANCA U	0040	792	88
Avellaneda	CAMBIANDO JUNTOS	0040	793	96
Avellaneda	CELESTE Y BLANCA U	0040	793	104
Avellaneda	CAMBIANDO JUNTOS	0040	794	107
Avellaneda	CELESTE Y BLANCA U	0040	794	92
Avellaneda	CAMBIANDO JUNTOS	0040	795	96
Avellaneda	CELESTE Y BLANCA U	0040	795	97
Avellaneda	CAMBIANDO JUNTOS	0040	796	93
Avellaneda	CELESTE Y BLANCA U	0040	796	98
Avellaneda	CAMBIANDO JUNTOS	0040	797	101
Avellaneda	CELESTE Y BLANCA U	0040	797	75
Avellaneda	CAMBIANDO JUNTOS	0040	798	105
Avellaneda	CELESTE Y BLANCA U	0040	798	76
Avellaneda	CAMBIANDO JUNTOS	0040	799	100
Avellaneda	CELESTE Y BLANCA U	0040	799	108
Avellaneda	CAMBIANDO JUNTOS	0040	800	101
Avellaneda	CELESTE Y BLANCA U	0040	800	92
Avellaneda	CAMBIANDO JUNTOS	0040	801	96
Avellaneda	CELESTE Y BLANCA U	0040	801	80
Avellaneda	CAMBIANDO JUNTOS	0040	802	106
Avellaneda	CELESTE Y BLANCA U	0040	802	84
Avellaneda	CAMBIANDO JUNTOS	0040	803	107
Avellaneda	CELESTE Y BLANCA U	0040	803	84
Avellaneda	CAMBIANDO JUNTOS	0040	804	87
Avellaneda	CELESTE Y BLANCA U	0040	804	96
Avellaneda	CAMBIANDO JUNTOS	0040	805	95
Avellaneda	CELESTE Y BLANCA U	0040	805	116
Avellaneda	CAMBIANDO JUNTOS	0040	806	114
Avellaneda	CELESTE Y BLANCA U	0040	806	73
Avellaneda	CAMBIANDO JUNTOS	0040	807	130
Avellaneda	CELESTE Y BLANCA U	0040	807	74
Avellaneda	CAMBIANDO JUNTOS	0040	808	89
Avellaneda	CELESTE Y BLANCA U	0040	808	111
Avellaneda	CAMBIANDO JUNTOS	0040	809	93
Avellaneda	CELESTE Y BLANCA U	0040	809	114
Avellaneda	CAMBIANDO JUNTOS	0040	810	55
Avellaneda	CELESTE Y BLANCA U	0040	810	18
Ayacucho	CAMBIANDO JUNTOS	0046	1	74
Ayacucho	CELESTE Y BLANCA U	0046	1	93
Ayacucho	CAMBIANDO JUNTOS	0046	2	93
Ayacucho	CELESTE Y BLANCA U	0046	2	67
Ayacucho	CAMBIANDO JUNTOS	0046	3	124
Ayacucho	CELESTE Y BLANCA U	0046	3	43
Ayacucho	CAMBIANDO JUNTOS	0046	4	127
Ayacucho	CELESTE Y BLANCA U	0046	4	60
Ayacucho	CAMBIANDO JUNTOS	0046	5	131
Ayacucho	CELESTE Y BLANCA U	0046	5	54
Ayacucho	CAMBIANDO JUNTOS	0046	6	124
Ayacucho	CELESTE Y BLANCA U	0046	6	68
Ayacucho	CAMBIANDO JUNTOS	0046	7	126
Ayacucho	CELESTE Y BLANCA U	0046	7	34
Ayacucho	CAMBIANDO JUNTOS	0046	8	93
Ayacucho	CELESTE Y BLANCA U	0046	8	72
Ayacucho	CAMBIANDO JUNTOS	0046	9	99
Ayacucho	CELESTE Y BLANCA U	0046	9	71
Ayacucho	CAMBIANDO JUNTOS	0046	10	110
Ayacucho	CELESTE Y BLANCA U	0046	10	50
Ayacucho	CAMBIANDO JUNTOS	0046	11	123
Ayacucho	CELESTE Y BLANCA U	0046	11	41
Ayacucho	CAMBIANDO JUNTOS	0046	12	0
Ayacucho	CELESTE Y BLANCA U	0046	12	0
Ayacucho	CAMBIANDO JUNTOS	0046	13	95
Ayacucho	CELESTE Y BLANCA U	0046	13	79
Ayacucho	CAMBIANDO JUNTOS	0046	14	104
Ayacucho	CELESTE Y BLANCA U	0046	14	72
Ayacucho	CAMBIANDO JUNTOS	0046	15	109
Ayacucho	CELESTE Y BLANCA U	0046	15	73
Ayacucho	CAMBIANDO JUNTOS	0046	16	132
Ayacucho	CELESTE Y BLANCA U	0046	16	58
Ayacucho	CAMBIANDO JUNTOS	0046	17	135
Ayacucho	CELESTE Y BLANCA U	0046	17	50
Ayacucho	CAMBIANDO JUNTOS	0046	18	69
Ayacucho	CELESTE Y BLANCA U	0046	18	97
Ayacucho	CAMBIANDO JUNTOS	0046	19	108
Ayacucho	CELESTE Y BLANCA U	0046	19	56
Ayacucho	CAMBIANDO JUNTOS	0046	20	115
Ayacucho	CELESTE Y BLANCA U	0046	20	62
Ayacucho	CAMBIANDO JUNTOS	0046	21	84
Ayacucho	CELESTE Y BLANCA U	0046	21	67
Ayacucho	CAMBIANDO JUNTOS	0046	22	79
Ayacucho	CELESTE Y BLANCA U	0046	22	77
Ayacucho	CAMBIANDO JUNTOS	0046	23	101
Ayacucho	CELESTE Y BLANCA U	0046	23	61
Ayacucho	CAMBIANDO JUNTOS	0046	24	88
Ayacucho	CELESTE Y BLANCA U	0046	24	75
Ayacucho	CAMBIANDO JUNTOS	0046	25	144
Ayacucho	CELESTE Y BLANCA U	0046	25	52
Ayacucho	CAMBIANDO JUNTOS	0046	26	105
Ayacucho	CELESTE Y BLANCA U	0046	26	71
Ayacucho	CAMBIANDO JUNTOS	0046	27	110
Ayacucho	CELESTE Y BLANCA U	0046	27	66
