Año	Camara	Categoria	Cuestion provincial	Dimension	Duracion de sesion	Fecha	Jefe de Gabinete	Jefe de bloque	Legislador Oficialista/opositor	Legislador/a	Número de registros	Partido del legislador	Pregunta N º	Pregunta respondida/no respondida	Provincia del legislador	Sesion	Tema pregunta
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	55	Si	Rio Negro	76	Petroleo
2016	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	56	Si	Ciudad Autonoma de Buenos Aires	76	Tarifas
2016	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	57	Si	Ciudad Autonoma de Buenos Aires	76	Transporte ferroviario
2016	Senadores	Infraestructura	No	Infraestructura, Vivienda y Transporte	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Fiore Viñuales, Maria Cristina del Valle	Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	58	Si	Salta	76	Obras publicas
2016	Senadores	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Fiore Viñuales, Maria Cristina del Valle	Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	59	Si	Salta	76	Administracion judicial
2016	Senadores	Habitat y Vivienda	No	Infraestructura, Vivienda y Transporte	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Fiore Viñuales, Maria Cristina del Valle	Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	60	Si	Salta	76	Viviendas
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Gimenez, Sandra Daniela	Opositor	Gimenez, Sandra Daniela	1	Frente Renovador de la Concordia	61	Si	Misiones	76	Combustibles
2016	Senadores	Economia y Finanzas	No	Desarrollo Economico	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Gimenez, Sandra Daniela	Opositor	Gimenez, Sandra Daniela	1	Frente Renovador de la Concordia	62	Si	Misiones	76	Economias regionales
2016	Senadores	Agroindustria	No	Desarrollo Economico	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Gimenez, Sandra Daniela	Opositor	Gimenez, Sandra Daniela	1	Frente Renovador de la Concordia	63	Si	Misiones	76	Sector agropecuario
2016	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	289	Wed Sep 28 00:00:00 ART 2016	Marcos Peña	Gimenez, Sandra Daniela	Opositor	Gimenez, Sandra Daniela	1	Frente Renovador de la Concordia	64	Si	Misiones	76	Salud
2017	Diputados	Agroindustria	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1		1	Si	Mendoza	77	Presupuesto e inversion en agroindustria
2017	Diputados	Agroindustria	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1		2	Si	Mendoza	77	Sector agropecuario
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1		3	Si	Mendoza	77	Recaudacion
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1		4	Si	Mendoza	77	Empleo
2017	Diputados	Habitat y Vivienda	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1		5	Si	Mendoza	77	Viviendas
2017	Diputados	Agroindustria	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Copes, Ana Isabel	1	Partido Democrata Progresista	6	Si	Santa Fe	77	Sector agropecuario
2017	Diputados		No		439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Amadeo, Eduardo Pablo	1		7	Si	Buenos Aires	77	Apreciaciones personales del JGM
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Banfi, Karina	1		8	Si	Buenos Aires	77	Informacion publica
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Balbo, Susana	1		9	Si	Mendoza	77	Escuelas y universidades
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Balbo, Susana	1		10	Si	Mendoza	77	Coparticipacion
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Balbo, Susana	1		11	Si	Mendoza	77	Salarios y paritarias
2017	Diputados	Habitat y Vivienda	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Balbo, Susana	1		12	No	Mendoza	77	Viviendas
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Goicoechea, Horacio	1		13	Si	Chaco	77	Salarios y paritarias
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Incicco, Lucas Ciriaco	1		14	Si	Santa Fe	77	Empleo
2017	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Riccardo, Jose	1		15	Si	San Luis	77	ATN
2017	Diputados	Servicios Publicos	Si	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Molina, Karina	1		16	Si	La Rioja	77	Tarifas
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Oficialista	Schmidt Liermann, Cornelia	1		17	Si	Ciudad Autonoma de Buenos Aires	77	Salud
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Recalde, Hector	1	FPV	18	Si	Buenos Aires	77	Educacion
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Recalde, Hector	1	FPV	19	Si	Buenos Aires	77	Sistema previsional
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Kicillof, Axel	1	FPV	20	Si	Ciudad Autonoma de Buenos Aires	77	PBI
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Kicillof, Axel	1	FPV	21	Si	Ciudad Autonoma de Buenos Aires	77	Empleo
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1	FPV	22	Si	Neuquen	77	Fiscalizacion
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1	FPV	23	Si	Neuquen	77	Fiscalizacion
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Martinez, Norman Dario	1	FPV	24	No	Neuquen	77	Fiscalizacion
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Soria, Maria Emilia	1	FPV	25	Si	Rio Negro	77	Administracion judicial
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Soria, Maria Emilia	1	FPV	26	Si	Rio Negro	77	Salud
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Soria, Maria Emilia	1	FPV	27	No	Rio Negro	77	Deportes
2017	Diputados	Trabajo y Empleo	Si	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Gomez Bull, Mauricio Ricardo	1	FPV	28	Si	Santa Cruz	77	Empleo
2017	Diputados	Energia y Mineria	Si	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Gomez Bull, Mauricio Ricardo	1	FPV	29	Si	Santa Cruz	77	Gas
2017	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Gomez Bull, Mauricio Ricardo	1	FPV	30	No	Santa Cruz	77	Efectores de salud
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1	FPV	31	Si	Formosa	77	ANSES
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1	FPV	32	Si	Formosa	77	Sistema previsional
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Diaz Roig, Juan Carlos	1	FPV	33	Si	Formosa	77	ANSES
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cabandie, Juan	1	FPV	34	Si	Ciudad Autonoma de Buenos Aires	77	Transporte aereo
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cabandie, Juan	1	FPV	35	Si	Ciudad Autonoma de Buenos Aires	77	Transporte aereo
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Volnovich, Luana	1	FPV	36	Si	Buenos Aires	77	Educacion
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Mendoza, Mayra Soledad	1	FPV	37	Si	Buenos Aires	77	Fuerzas de seguridad
2017	Diputados	Infraestructura	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Mendoza, Mayra Soledad	1	FPV	38	Si	Buenos Aires	77	Obras publicas
2017	Diputados	Energia y Mineria	Si	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Gioja, Jose Luis	1	FPV	39	Si	San Juan	77	Energia
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Gioja, Jose Luis	1	FPV	40	Si	San Juan	77	Federalismo fiscal
2017	Diputados	Economia y Finanzas	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Juan Manuel	1	FPV	41	Si	Cordoba	77	Deuda
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Perez, Martin Alejandro	1	FPV	42	Si	Tierra del Fuego	77	Administracion judicial
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cleri, Marcos	1	FPV	43	Si	Santa Fe	77	Empleo
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cleri, Marcos	1	FPV	44	Si	Santa Fe	77	Empleo
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cleri, Marcos	1	FPV	45	No	Santa Fe	77	Empleo
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Cleri, Marcos	1	FPV	46	No	Santa Fe	77	Administracion judicial
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Carmona, Guillermo	1	FPV	47	Si	Mendoza	77	Relaciones exteriores
2017	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Carmona, Guillermo	1	FPV	48	Si	Mendoza	77	Administracion judicial
2017	Diputados	Comercio y Turismo	No	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Di Stefano, Daniel	1	FPV	49	Si	Misiones	77	Importaciones
2017	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Di Stefano, Daniel	1	FPV	50	Si	Misiones	77	Obras publicas
2017	Diputados	Trabajo y Empleo	Si	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Rodriguez, Matias David	1	FPV	51	No	Tierra del Fuego	77	Empleo
2017	Diputados	Energia y Mineria	Si	Desarrollo Economico	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	52	Si	Buenos Aires	77	Gas
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	53	Si	Buenos Aires	77	Transporte ferroviario
2017	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	54	Si	Buenos Aires	77	Efectores de salud
2017	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	55	No	Buenos Aires	77	Sistema previsional
2017	Diputados	Politica Interna	No	Gobierno, Politica Interior y Exterior	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	56	No	Buenos Aires	77	Reforma politica, partidos politicos y elecciones
2017	Diputados	Servicios Publicos	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Raverta, Maria Fernanda	1	FPV	57	No	Buenos Aires	77	Tarifas
2017	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Camaño, Graciela	1	Federal Unidos por una Nueva Argentina	58	Si	Buenos Aires	77	Educacion
2017	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Rossi, Blanca Araceli	1	Alianza Union por Cordoba	59	Si	Cordoba	77	Medio ambiente
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Rossi, Blanca Araceli	1	Alianza Union por Cordoba	60	Si	Cordoba	77	Salud
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	439	Wed Mar 22 00:00:00 ART 2017	Marcos Peña		Opositor	Rossi, Blanca Araceli	1	Alianza Union por Cordoba	61	Si	Cordoba	77	Medio ambiente
